file,line,column,type,code,message,docs,severity,link
includes/class-ai-readability-ajax.php,216,1,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at                 FROM {$table_name} h \n",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=216
includes/class-ai-readability-ajax.php,248,25,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=248
includes/class-ai-readability-ajax.php,248,78,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=248
includes/class-ai-readability-ajax.php,257,20,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=257
includes/class-ai-readability-ajax.php,257,20,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=257
includes/class-ai-readability-ajax.php,257,27,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;get_results()\n$table_name assigned unsafely at line 255.",,10,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=257
includes/class-ai-readability-ajax.php,260,1,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at                 FROM {$table_name} h \n",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=260
includes/class-ai-readability-ajax.php,293,35,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=293
includes/class-ai-readability-ajax.php,293,98,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=293
includes/class-ai-readability-ajax.php,315,27,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=315
includes/class-ai-readability-ajax.php,315,57,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=315
includes/class-ai-readability-ajax.php,324,19,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=324
includes/class-ai-readability-ajax.php,324,19,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=324
includes/class-ai-readability-ajax.php,324,26,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;get_row()\n$table_name assigned unsafely at line 322.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=324
includes/class-ai-readability-ajax.php,326,17,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at &quot;SELECT analysis_data FROM {$table_name} WHERE post_id = %d ORDER BY analyzed_at DESC LIMIT 1&quot;",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=326
includes/class-ai-readability-ajax.php,344,27,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=344
includes/class-ai-readability-ajax.php,344,79,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=344
includes/class-ai-readability-ajax.php,345,27,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=345
includes/class-ai-readability-ajax.php,345,75,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=345
includes/class-ai-readability-ajax.php,358,44,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=358
includes/class-ai-readability-ajax.php,359,69,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=359
includes/class-ai-readability-ajax.php,428,30,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=428
includes/class-ai-readability-ajax.php,428,88,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=428
includes/class-ai-readability-ajax.php,448,30,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=448
includes/class-ai-readability-ajax.php,448,88,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=448
includes/class-ai-readability-ajax.php,449,30,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=449
includes/class-ai-readability-ajax.php,449,75,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=449
includes/class-ai-readability-ajax.php,450,30,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=450
includes/class-ai-readability-ajax.php,450,86,WARNING,WordPress.Security.NonceVerification.Missing,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fclass-ai-readability-ajax.php&line=450
templates/pillar-breakdown.php,7,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$table_name&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=7
templates/pillar-breakdown.php,8,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$period&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=8
templates/pillar-breakdown.php,8,18,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=8
templates/pillar-breakdown.php,8,46,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=8
templates/pillar-breakdown.php,9,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$date_limit&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=9
templates/pillar-breakdown.php,11,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$averages&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=11
templates/pillar-breakdown.php,11,13,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=11
templates/pillar-breakdown.php,11,13,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=11
templates/pillar-breakdown.php,17,1,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at         FROM {$table_name} \n",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=17
templates/pillar-breakdown.php,25,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$digital_authority&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=25
templates/pillar-breakdown.php,26,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$conversion_readiness&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=26
templates/pillar-breakdown.php,27,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$overall_score&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=27
templates/pillar-breakdown.php,31,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$ai_semantic&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=31
templates/pillar-breakdown.php,32,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$ai_read_score&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=32
templates/pillar-breakdown.php,33,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$ai_structure&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=33
templates/pillar-breakdown.php,35,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$da_entity&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=35
templates/pillar-breakdown.php,36,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$da_citation&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=36
templates/pillar-breakdown.php,37,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$da_schema&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=37
templates/pillar-breakdown.php,39,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$cr_alignment&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=39
templates/pillar-breakdown.php,40,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$cr_qa&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=40
templates/pillar-breakdown.php,41,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$cr_metadata&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fpillar-breakdown.php&line=41
uninstall.php,21,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$table_name&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Funinstall.php&line=21
uninstall.php,22,1,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Funinstall.php&line=22
uninstall.php,22,1,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Funinstall.php&line=22
uninstall.php,22,8,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_name used in $wpdb-&gt;query()\n$table_name assigned unsafely at line 21.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Funinstall.php&line=22
uninstall.php,22,15,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable {$table_name} at &quot;DROP TABLE IF EXISTS {$table_name}&quot;",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Funinstall.php&line=22
uninstall.php,22,15,WARNING,WordPress.DB.DirectDatabaseQuery.SchemaChange,"Attempting a database schema change is discouraged.",,5,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Funinstall.php&line=22
uninstall.php,24,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$users&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Funinstall.php&line=24
uninstall.php,25,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$user_id&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Funinstall.php&line=25
includes/api/class-ai-readability-ai-backend.php,178,46,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedHooknameFound,"Hook names invoked by a theme/plugin should start with the theme/plugin prefix. Found: &quot;the_content&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Fincludes%2Fapi%2Fclass-ai-readability-ai-backend.php&line=178
templates/help.php,6,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$troubleshooting_items&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fhelp.php&line=6
templates/help.php,73,55,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$item&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fhelp.php&line=73
templates/help.php,80,59,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$step&quot;.",,6,https://playground.wordpress.net/scope:confident-vintage-city/wp-admin/plugin-editor.php?plugin=ai-readability-optimizer%2Fai-readability-optimizer.php&file=ai-readability-optimizer%2Ftemplates%2Fhelp.php&line=80
